index_type,num_partition,max_degree,alpha,efc,build_time,index_size,num_queries,efq,query_time,comparison,recall
vamana,1,16,1.2,256,243.375,80000000,10000,140,0.453207,19693762,0.88716
vamana,1,16,1.2,256,243.375,80000000,10000,150,0.505614,21045617,0.89427
vamana,1,16,1.2,256,243.375,80000000,10000,160,0.55493,22394389,0.90028
vamana,1,16,1.2,256,243.375,80000000,10000,170,0.607918,23738227,0.90644
vamana,1,16,1.2,256,243.375,80000000,10000,180,0.655417,25082281,0.91122
vamana,1,16,1.2,256,243.375,80000000,10000,190,0.726675,26422944,0.9149
vamana,1,16,1.2,256,243.375,80000000,10000,200,0.782236,27761913,0.91852
vamana,1,16,1.2,256,243.375,80000000,10000,210,0.837621,29095822,0.92183
vamana,1,16,1.2,256,243.375,80000000,10000,220,0.910985,30432097,0.92494
vamana,1,16,1.2,256,243.375,80000000,10000,230,0.978131,31766152,0.92724
vamana,1,16,1.2,256,243.375,80000000,10000,240,1.05338,33094686,0.92987
vamana,1,16,1.2,256,243.375,80000000,10000,250,1.12244,34420341,0.93278
vamana,1,16,1.2,256,243.375,80000000,10000,260,1.19455,35744845,0.93477
vamana,1,16,1.2,256,243.375,80000000,10000,270,1.27602,37077560,0.93639
vamana,1,16,1.2,256,243.375,80000000,10000,280,1.37841,38402507,0.93799
vamana,1,16,1.2,256,243.375,80000000,10000,290,1.45825,39720947,0.93985
vamana,1,16,1.2,256,243.375,80000000,10000,300,1.55525,41045969,0.94131
vamana,1,16,1.4,64,44.3304,80000000,10000,10,0.027639,1537318,0.04487
vamana,1,16,1.4,64,44.3304,80000000,10000,20,0.0530154,3012740,0.28031
vamana,1,16,1.4,64,44.3304,80000000,10000,30,0.0789381,4453450,0.47797
vamana,1,16,1.4,64,44.3304,80000000,10000,40,0.104124,5867061,0.59842
vamana,1,16,1.4,64,44.3304,80000000,10000,50,0.130018,7258391,0.68005
vamana,1,16,1.4,64,44.3304,80000000,10000,60,0.159497,8642274,0.72969
vamana,1,16,1.4,64,44.3304,80000000,10000,70,0.183245,10015434,0.76591
vamana,1,16,1.4,64,44.3304,80000000,10000,80,0.213501,11379666,0.79
vamana,1,16,1.4,64,44.3304,80000000,10000,90,0.243491,12738455,0.81124
vamana,1,16,1.4,64,44.3304,80000000,10000,100,0.277972,14089918,0.82675
vamana,1,16,1.4,64,44.3304,80000000,10000,110,0.315808,15439017,0.84095
vamana,1,16,1.4,64,44.3304,80000000,10000,120,0.353902,16778850,0.85077
vamana,1,16,1.4,64,44.3304,80000000,10000,130,0.396625,18120794,0.85911
vamana,1,16,1.4,64,44.3304,80000000,10000,140,0.441494,19459901,0.86748
vamana,1,16,1.4,64,44.3304,80000000,10000,150,0.492509,20793267,0.87445
vamana,1,16,1.4,64,44.3304,80000000,10000,160,0.542458,22122827,0.88096
vamana,1,16,1.4,64,44.3304,80000000,10000,170,0.599087,23445540,0.88549
vamana,1,16,1.4,64,44.3304,80000000,10000,180,0.647893,24767583,0.88951
vamana,1,16,1.4,64,44.3304,80000000,10000,190,0.703498,26092801,0.89407
vamana,1,16,1.4,64,44.3304,80000000,10000,200,0.765608,27418144,0.89836
vamana,1,16,1.4,64,44.3304,80000000,10000,210,0.829166,28736811,0.9017
vamana,1,16,1.4,64,44.3304,80000000,10000,220,0.90273,30054185,0.90521
vamana,1,16,1.4,64,44.3304,80000000,10000,230,0.962537,31371487,0.90846
vamana,1,16,1.4,64,44.3304,80000000,10000,240,1.0443,32683624,0.91109
vamana,1,16,1.4,64,44.3304,80000000,10000,250,1.12073,33997817,0.91326
vamana,1,16,1.4,64,44.3304,80000000,10000,260,1.18735,35306706,0.91552
vamana,1,16,1.4,64,44.3304,80000000,10000,270,1.26992,36614639,0.91734
vamana,1,16,1.4,64,44.3304,80000000,10000,280,1.35778,37927508,0.91951
vamana,1,16,1.4,64,44.3304,80000000,10000,290,1.44402,39231496,0.92162
vamana,1,16,1.4,64,44.3304,80000000,10000,300,1.53948,40535631,0.9231
vamana,1,16,1.4,128,90.5589,80000000,10000,10,0.0271308,1540525,0.04364
vamana,1,16,1.4,128,90.5589,80000000,10000,20,0.0521149,3022443,0.21856
vamana,1,16,1.4,128,90.5589,80000000,10000,30,0.0773162,4474890,0.36266
vamana,1,16,1.4,128,90.5589,80000000,10000,40,0.0995943,5904452,0.47507
vamana,1,16,1.4,128,90.5589,80000000,10000,50,0.126415,7315306,0.56366
vamana,1,16,1.4,128,90.5589,80000000,10000,60,0.152216,8714091,0.63006
vamana,1,16,1.4,128,90.5589,80000000,10000,70,0.181022,10103641,0.67492
vamana,1,16,1.4,128,90.5589,80000000,10000,80,0.211815,11483335,0.71285
vamana,1,16,1.4,128,90.5589,80000000,10000,90,0.244337,12854925,0.74018
vamana,1,16,1.4,128,90.5589,80000000,10000,100,0.276878,14222671,0.76511
vamana,1,16,1.4,128,90.5589,80000000,10000,110,0.318632,15580238,0.78353
vamana,1,16,1.4,128,90.5589,80000000,10000,120,0.363708,16937603,0.79972
vamana,1,16,1.4,128,90.5589,80000000,10000,130,0.402259,18291642,0.81106
vamana,1,16,1.4,128,90.5589,80000000,10000,140,0.450266,19641984,0.82555
vamana,1,16,1.4,128,90.5589,80000000,10000,150,0.487605,20984985,0.83385
vamana,1,16,1.4,128,90.5589,80000000,10000,160,0.543706,22327226,0.84344
vamana,1,16,1.4,128,90.5589,80000000,10000,170,0.602384,23664510,0.85176
vamana,1,16,1.4,128,90.5589,80000000,10000,180,0.649391,25004106,0.85816
vamana,1,16,1.4,128,90.5589,80000000,10000,190,0.702449,26336617,0.86458
vamana,1,16,1.4,128,90.5589,80000000,10000,200,0.777003,27671394,0.86995
vamana,1,16,1.4,128,90.5589,80000000,10000,210,0.837663,29003543,0.87525
vamana,1,16,1.4,128,90.5589,80000000,10000,220,0.901633,30334506,0.8788
vamana,1,16,1.4,128,90.5589,80000000,10000,230,0.967763,31661147,0.88375
vamana,1,16,1.4,128,90.5589,80000000,10000,240,1.03832,32984489,0.88749
vamana,1,16,1.4,128,90.5589,80000000,10000,250,1.11316,34309279,0.891
vamana,1,16,1.4,128,90.5589,80000000,10000,260,1.19012,35625874,0.89479
vamana,1,16,1.4,128,90.5589,80000000,10000,270,1.28013,36947584,0.8977
vamana,1,16,1.4,128,90.5589,80000000,10000,280,1.36156,38265026,0.89995
vamana,1,16,1.4,128,90.5589,80000000,10000,290,1.4419,39583727,0.9018
vamana,1,16,1.4,128,90.5589,80000000,10000,300,1.537,40902300,0.90503
vamana,1,16,1.4,256,244.462,80000000,10000,10,0.0282343,1541652,0.04285
vamana,1,16,1.4,256,244.462,80000000,10000,20,0.0518818,3024928,0.20132
vamana,1,16,1.4,256,244.462,80000000,10000,30,0.0747431,4478877,0.31975
vamana,1,16,1.4,256,244.462,80000000,10000,40,0.0977469,5912361,0.41669
vamana,1,16,1.4,256,244.462,80000000,10000,50,0.123907,7331072,0.49076
vamana,1,16,1.4,256,244.462,80000000,10000,60,0.150755,8735989,0.55336
vamana,1,16,1.4,256,244.462,80000000,10000,70,0.17898,10129455,0.60188
vamana,1,16,1.4,256,244.462,80000000,10000,80,0.213828,11515846,0.6387
vamana,1,16,1.4,256,244.462,80000000,10000,90,0.242417,12894590,0.67067
