index_type,num_partition,max_degree,efc,build_time,index_size,num_queries,efq,query_time,comparison,recall
nsg,1,64,128,235.113,272000000,1000,110,0.348933,3006699,0.7948
nsg,1,64,128,235.113,272000000,1000,120,0.338539,3270330,0.8071
nsg,1,64,128,235.113,272000000,1000,130,0.358064,3539334,0.8195
nsg,1,64,128,235.113,272000000,1000,140,0.389236,3808298,0.829
nsg,1,64,128,235.113,272000000,1000,150,0.39504,4074056,0.8381
nsg,1,64,128,235.113,272000000,1000,160,0.418204,4344975,0.8454
nsg,1,64,128,235.113,272000000,1000,170,0.458256,4607185,0.8503
nsg,1,64,128,235.113,272000000,1000,180,0.483358,4872267,0.8565
nsg,1,64,128,235.113,272000000,1000,190,0.530693,5134995,0.8614
nsg,1,64,128,235.113,272000000,1000,200,0.50891,5402502,0.8671
nsg,1,64,128,235.113,272000000,1000,210,0.534765,5662800,0.8704
nsg,1,64,128,235.113,272000000,1000,220,0.582204,5938314,0.8743
nsg,1,64,128,235.113,272000000,1000,230,0.619662,6204121,0.8791
nsg,1,64,128,235.113,272000000,1000,240,0.657053,6484547,0.8816
nsg,1,64,128,235.113,272000000,1000,250,0.673942,6760430,0.8835
nsg,1,64,128,235.113,272000000,1000,260,0.67069,7030462,0.887
nsg,1,64,128,235.113,272000000,1000,270,0.724375,7290798,0.8888
nsg,1,64,128,235.113,272000000,1000,280,0.735722,7553333,0.8916
nsg,1,64,128,235.113,272000000,1000,290,0.782042,7827205,0.8939
nsg,1,64,128,235.113,272000000,1000,300,0.804426,8096202,0.8967
nsg,1,64,256,432.882,272000000,1000,10,0.0462616,318283,0.1502
nsg,1,64,256,432.882,272000000,1000,20,0.0946487,636813,0.4333
nsg,1,64,256,432.882,272000000,1000,30,0.134776,941352,0.56
nsg,1,64,256,432.882,272000000,1000,40,0.175734,1242289,0.6402
nsg,1,64,256,432.882,272000000,1000,50,0.199324,1543249,0.6949
nsg,1,64,256,432.882,272000000,1000,60,0.237354,1840140,0.7334
nsg,1,64,256,432.882,272000000,1000,70,0.26434,2138819,0.7642
nsg,1,64,256,432.882,272000000,1000,80,0.273048,2436762,0.785
nsg,1,64,256,432.882,272000000,1000,90,0.30677,2738340,0.8069
nsg,1,64,256,432.882,272000000,1000,100,0.32564,3036541,0.8229
nsg,1,64,256,432.882,272000000,1000,110,0.355726,3330966,0.8345
nsg,1,64,256,432.882,272000000,1000,120,0.373169,3631849,0.846
nsg,1,64,256,432.882,272000000,1000,130,0.418862,3930747,0.8551
nsg,1,64,256,432.882,272000000,1000,140,0.434832,4220099,0.8625
nsg,1,64,256,432.882,272000000,1000,150,0.454425,4521095,0.8704
nsg,1,64,256,432.882,272000000,1000,160,0.485807,4817167,0.8768
nsg,1,64,256,432.882,272000000,1000,170,0.502923,5119015,0.8829
nsg,1,64,256,432.882,272000000,1000,180,0.546258,5410836,0.8865
nsg,1,64,256,432.882,272000000,1000,190,0.55671,5704271,0.8917
nsg,1,64,256,432.882,272000000,1000,200,0.575078,6008630,0.8956
nsg,1,64,256,432.882,272000000,1000,210,0.6126,6299687,0.8987
nsg,1,64,256,432.882,272000000,1000,220,0.607223,6589143,0.9037
nsg,1,64,256,432.882,272000000,1000,230,0.643811,6888083,0.906
nsg,1,64,256,432.882,272000000,1000,240,0.689702,7183005,0.9077
nsg,1,64,256,432.882,272000000,1000,250,0.70988,7483239,0.9106
nsg,1,64,256,432.882,272000000,1000,260,0.696035,7790503,0.9142
nsg,1,64,256,432.882,272000000,1000,270,0.730903,8077044,0.9152
nsg,1,64,256,432.882,272000000,1000,280,0.785466,8387760,0.9179
nsg,1,64,256,432.882,272000000,1000,290,0.800066,8687081,0.9199
nsg,1,64,256,432.882,272000000,1000,300,0.842943,8984333,0.9223
