index_type,num_partition,max_degree,efc,build_time,index_size,num_queries,efq,query_time,comparison,recall
nsg,1,64,128,71.7174,272000000,10000,40,0.162544,9345439,0.87367
nsg,1,64,128,71.7174,272000000,10000,50,0.194504,11604499,0.90259
nsg,1,64,128,71.7174,272000000,10000,60,0.224282,13858669,0.92197
nsg,1,64,128,71.7174,272000000,10000,70,0.264674,16109046,0.93477
nsg,1,64,128,71.7174,272000000,10000,80,0.298112,18378544,0.94453
nsg,1,64,128,71.7174,272000000,10000,90,0.335593,20644929,0.95117
nsg,1,64,128,71.7174,272000000,10000,100,0.378604,22896563,0.95685
nsg,1,64,128,71.7174,272000000,10000,110,0.419487,25179407,0.96151
nsg,1,64,128,71.7174,272000000,10000,120,0.466951,27443938,0.96496
nsg,1,64,128,71.7174,272000000,10000,130,0.520174,29720547,0.96801
nsg,1,64,128,71.7174,272000000,10000,140,0.572978,31986603,0.97056
nsg,1,64,128,71.7174,272000000,10000,150,0.6253,34249768,0.97261
nsg,1,64,128,71.7174,272000000,10000,160,0.685984,36484769,0.97446
nsg,1,64,128,71.7174,272000000,10000,170,0.742584,38752881,0.97613
nsg,1,64,128,71.7174,272000000,10000,180,0.8099,41020457,0.97772
nsg,1,64,128,71.7174,272000000,10000,190,0.878411,43266278,0.97893
nsg,1,64,128,71.7174,272000000,10000,200,0.937371,45544197,0.9803
nsg,1,64,128,71.7174,272000000,10000,210,1.01088,47795797,0.9812
nsg,1,64,128,71.7174,272000000,10000,220,1.0898,50060778,0.98185
nsg,1,64,128,71.7174,272000000,10000,230,1.17259,52304385,0.98304
nsg,1,64,128,71.7174,272000000,10000,240,1.24534,54589856,0.98342
nsg,1,64,128,71.7174,272000000,10000,250,1.33246,56789188,0.98428
nsg,1,64,128,71.7174,272000000,10000,260,1.43098,59073606,0.98501
nsg,1,64,128,71.7174,272000000,10000,270,1.51207,61343600,0.98535
nsg,1,64,128,71.7174,272000000,10000,280,1.58724,63592150,0.98603
nsg,1,64,128,71.7174,272000000,10000,290,1.70461,65858436,0.98649
nsg,1,64,128,71.7174,272000000,10000,300,1.75692,68110496,0.98691
nsg,1,64,256,154.738,272000000,10000,10,0.058414,2869962,0.27963
nsg,1,64,256,154.738,272000000,10000,20,0.100653,5383702,0.74945
nsg,1,64,256,154.738,272000000,10000,30,0.136662,7878077,0.85352
nsg,1,64,256,154.738,272000000,10000,40,0.174074,10356681,0.89871
nsg,1,64,256,154.738,272000000,10000,50,0.207744,12841598,0.92278
nsg,1,64,256,154.738,272000000,10000,60,0.242339,15324216,0.93904
nsg,1,64,256,154.738,272000000,10000,70,0.278889,17809045,0.94988
nsg,1,64,256,154.738,272000000,10000,80,0.325453,20302703,0.95768
nsg,1,64,256,154.738,272000000,10000,90,0.362152,22798290,0.96339
nsg,1,64,256,154.738,272000000,10000,100,0.40338,25270973,0.96766
nsg,1,64,256,154.738,272000000,10000,110,0.448054,27746640,0.97104
nsg,1,64,256,154.738,272000000,10000,120,0.49078,30251891,0.97424
