index_type,num_partition,num_random_clusters,min_size_cluters,max_mst_degree,build_time,index_size,num_queries,efq,query_time,comparison,recall
hcnng,1,5,1000,7,328.124,44058408,1000,260,0.362093,4388421,0.8157
hcnng,1,5,1000,7,328.124,44058408,1000,270,0.369109,4551062,0.8222
hcnng,1,5,1000,7,328.124,44058408,1000,280,0.388518,4711307,0.825
hcnng,1,5,1000,7,328.124,44058408,1000,290,0.407966,4879481,0.8328
hcnng,1,5,1000,7,328.124,44058408,1000,300,0.423204,5038170,0.8374
hcnng,1,5,1250,3,432.713,43994720,1000,10,0.0329674,111744,0.0165
hcnng,1,5,1250,3,432.713,43994720,1000,20,0.0221681,225374,0.1207
hcnng,1,5,1250,3,432.713,43994720,1000,30,0.0312075,337073,0.2344
hcnng,1,5,1250,3,432.713,43994720,1000,40,0.0402703,446450,0.3241
hcnng,1,5,1250,3,432.713,43994720,1000,50,0.0487462,556435,0.3842
hcnng,1,5,1250,3,432.713,43994720,1000,60,0.0582136,664602,0.4398
hcnng,1,5,1250,3,432.713,43994720,1000,70,0.0665074,774927,0.4788
hcnng,1,5,1250,3,432.713,43994720,1000,80,0.0757695,883002,0.5089
hcnng,1,5,1250,3,432.713,43994720,1000,90,0.0847388,992092,0.5492
hcnng,1,5,1250,3,432.713,43994720,1000,100,0.0929721,1100817,0.5702
hcnng,1,5,1250,3,432.713,43994720,1000,110,0.102304,1205857,0.5948
hcnng,1,5,1250,3,432.713,43994720,1000,120,0.110964,1312898,0.6142
hcnng,1,5,1250,3,432.713,43994720,1000,130,0.120557,1420117,0.6301
hcnng,1,5,1250,3,432.713,43994720,1000,140,0.130219,1527844,0.6479
hcnng,1,5,1250,3,432.713,43994720,1000,150,0.140518,1635677,0.6655
hcnng,1,5,1250,3,432.713,43994720,1000,160,0.150318,1742528,0.6772
hcnng,1,5,1250,3,432.713,43994720,1000,170,0.158643,1847647,0.6884
hcnng,1,5,1250,3,432.713,43994720,1000,180,0.17073,1955161,0.6986
hcnng,1,5,1250,3,432.713,43994720,1000,190,0.177884,2059280,0.7082
hcnng,1,5,1250,3,432.713,43994720,1000,200,0.187473,2165051,0.7199
hcnng,1,5,1250,3,432.713,43994720,1000,210,0.198309,2269366,0.7303
hcnng,1,5,1250,3,432.713,43994720,1000,220,0.209036,2378436,0.7367
hcnng,1,5,1250,3,432.713,43994720,1000,230,0.223882,2481731,0.7478
hcnng,1,5,1250,3,432.713,43994720,1000,240,0.231936,2587058,0.7564
hcnng,1,5,1250,3,432.713,43994720,1000,250,0.24483,2692860,0.7636
hcnng,1,5,1250,3,432.713,43994720,1000,260,0.256765,2799764,0.7733
hcnng,1,5,1250,3,432.713,43994720,1000,270,0.267852,2904396,0.7804
hcnng,1,5,1250,3,432.713,43994720,1000,280,0.279059,3008813,0.7864
hcnng,1,5,1250,3,432.713,43994720,1000,290,0.294604,3114778,0.7934
hcnng,1,5,1250,3,432.713,43994720,1000,300,0.305888,3215861,0.7981
hcnng,1,5,1250,5,432.756,43786920,1000,10,0.049725,149586,0.024
hcnng,1,5,1250,5,432.756,43786920,1000,20,0.0348393,307044,0.1553
hcnng,1,5,1250,5,432.756,43786920,1000,30,0.0497723,456379,0.2929
hcnng,1,5,1250,5,432.756,43786920,1000,40,0.062716,609695,0.39
hcnng,1,5,1250,5,432.756,43786920,1000,50,0.074967,758896,0.4482
hcnng,1,5,1250,5,432.756,43786920,1000,60,0.0888529,907633,0.4907
hcnng,1,5,1250,5,432.756,43786920,1000,70,0.102272,1053846,0.539
hcnng,1,5,1250,5,432.756,43786920,1000,80,0.114537,1199306,0.5691
hcnng,1,5,1250,5,432.756,43786920,1000,90,0.125983,1346635,0.5995
hcnng,1,5,1250,5,432.756,43786920,1000,100,0.138048,1492088,0.6222
hcnng,1,5,1250,5,432.756,43786920,1000,110,0.148175,1635038,0.644
hcnng,1,5,1250,5,432.756,43786920,1000,120,0.15952,1780592,0.6631
hcnng,1,5,1250,5,432.756,43786920,1000,130,0.172206,1923110,0.6737
hcnng,1,5,1250,5,432.756,43786920,1000,140,0.185005,2070298,0.6949
hcnng,1,5,1250,5,432.756,43786920,1000,150,0.198512,2209711,0.7103
hcnng,1,5,1250,5,432.756,43786920,1000,160,0.208098,2350527,0.726
hcnng,1,5,1250,5,432.756,43786920,1000,170,0.220829,2496691,0.737
hcnng,1,5,1250,5,432.756,43786920,1000,180,0.232675,2638362,0.7486
hcnng,1,5,1250,5,432.756,43786920,1000,190,0.24642,2779459,0.759
hcnng,1,5,1250,5,432.756,43786920,1000,200,0.255566,2918520,0.7701
hcnng,1,5,1250,5,432.756,43786920,1000,210,0.27214,3062751,0.7773
hcnng,1,5,1250,5,432.756,43786920,1000,220,0.281588,3205825,0.7857
hcnng,1,5,1250,5,432.756,43786920,1000,230,0.294873,3344201,0.7942
hcnng,1,5,1250,5,432.756,43786920,1000,240,0.306684,3485846,0.8016
hcnng,1,5,1250,5,432.756,43786920,1000,250,0.319791,3630947,0.8072
hcnng,1,5,1250,5,432.756,43786920,1000,260,0.334863,3768387,0.8144
hcnng,1,5,1250,5,432.756,43786920,1000,270,0.342355,3907107,0.8195
hcnng,1,5,1250,5,432.756,43786920,1000,280,0.355026,4046923,0.8246
hcnng,1,5,1250,5,432.756,43786920,1000,290,0.370187,4192593,0.8306
hcnng,1,5,1250,5,432.756,43786920,1000,300,0.384023,4330342,0.8369
hcnng,1,5,1250,7,416.927,43830344,1000,10,0.050613,178086,0.0328
hcnng,1,5,1250,7,416.927,43830344,1000,20,0.043092,363341,0.1783
hcnng,1,5,1250,7,416.927,43830344,1000,30,0.0616308,542780,0.3111
hcnng,1,5,1250,7,416.927,43830344,1000,40,0.0791289,713686,0.3927
hcnng,1,5,1250,7,416.927,43830344,1000,50,0.0947,891349,0.458
hcnng,1,5,1250,7,416.927,43830344,1000,60,0.109451,1064109,0.5026
hcnng,1,5,1250,7,416.927,43830344,1000,70,0.125015,1238912,0.5456
hcnng,1,5,1250,7,416.927,43830344,1000,80,0.141567,1407100,0.5746
hcnng,1,5,1250,7,416.927,43830344,1000,90,0.157057,1576290,0.6061
hcnng,1,5,1250,7,416.927,43830344,1000,100,0.17078,1738006,0.6265
hcnng,1,5,1250,7,416.927,43830344,1000,110,0.184818,1913686,0.6554
hcnng,1,5,1250,7,416.927,43830344,1000,120,0.199061,2079755,0.677
hcnng,1,5,1250,7,416.927,43830344,1000,130,0.21532,2246149,0.69
hcnng,1,5,1250,7,416.927,43830344,1000,140,0.231162,2408952,0.7014
hcnng,1,5,1250,7,416.927,43830344,1000,150,0.243478,2580561,0.7201
hcnng,1,5,1250,7,416.927,43830344,1000,160,0.257194,2745130,0.7267
hcnng,1,5,1250,7,416.927,43830344,1000,170,0.272326,2912935,0.7405
hcnng,1,5,1250,7,416.927,43830344,1000,180,0.287434,3073437,0.7513
hcnng,1,5,1250,7,416.927,43830344,1000,190,0.299212,3242089,0.7619
hcnng,1,5,1250,7,416.927,43830344,1000,200,0.313508,3409346,0.7735
hcnng,1,5,1250,7,416.927,43830344,1000,210,0.330021,3569079,0.7821
hcnng,1,5,1250,7,416.927,43830344,1000,220,0.342889,3732509,0.7895
hcnng,1,5,1250,7,416.927,43830344,1000,230,0.352423,3897628,0.7968
hcnng,1,5,1250,7,416.927,43830344,1000,240,0.370586,4061507,0.804
hcnng,1,5,1250,7,416.927,43830344,1000,250,0.384849,4224358,0.8101
hcnng,1,5,1250,7,416.927,43830344,1000,260,0.396839,4388350,0.8152
hcnng,1,5,1250,7,416.927,43830344,1000,270,0.41353,4551631,0.8233
hcnng,1,5,1250,7,416.927,43830344,1000,280,0.426084,4712515,0.8259
hcnng,1,5,1250,7,416.927,43830344,1000,290,0.439461,4878967,0.8291
hcnng,1,5,1250,7,416.927,43830344,1000,300,0.457715,5039503,0.8349
hcnng,1,10,750,3,257.067,76468480,1000,10,0.0422139,220760,0.0606
hcnng,1,10,750,3,257.067,76468480,1000,20,0.046682,440989,0.29
hcnng,1,10,750,3,257.067,76468480,1000,30,0.0660479,655376,0.4457
hcnng,1,10,750,3,257.067,76468480,1000,40,0.0843804,867416,0.5273
hcnng,1,10,750,3,257.067,76468480,1000,50,0.101219,1084148,0.5909
hcnng,1,10,750,3,257.067,76468480,1000,60,0.117981,1297236,0.6419
hcnng,1,10,750,3,257.067,76468480,1000,70,0.134349,1509784,0.6769
hcnng,1,10,750,3,257.067,76468480,1000,80,0.151052,1720917,0.7072
hcnng,1,10,750,3,257.067,76468480,1000,90,0.167344,1930762,0.7314
hcnng,1,10,750,3,257.067,76468480,1000,100,0.18019,2141491,0.7521
hcnng,1,10,750,3,257.067,76468480,1000,110,0.195331,2351387,0.7675
hcnng,1,10,750,3,257.067,76468480,1000,120,0.21223,2558961,0.7865
hcnng,1,10,750,3,257.067,76468480,1000,130,0.225711,2771227,0.7991
hcnng,1,10,750,3,257.067,76468480,1000,140,0.240233,2975900,0.8092
hcnng,1,10,750,3,257.067,76468480,1000,150,0.252001,3185130,0.8219
hcnng,1,10,750,3,257.067,76468480,1000,160,0.268012,3392354,0.8328
hcnng,1,10,750,3,257.067,76468480,1000,170,0.283809,3601108,0.8394
hcnng,1,10,750,3,257.067,76468480,1000,180,0.299622,3807615,0.8461
hcnng,1,10,750,3,257.067,76468480,1000,190,0.312495,4016094,0.8565
hcnng,1,10,750,3,257.067,76468480,1000,200,0.325632,4221529,0.8619
hcnng,1,10,750,3,257.067,76468480,1000,210,0.34206,4426686,0.8688
hcnng,1,10,750,3,257.067,76468480,1000,220,0.355324,4632458,0.8754
hcnng,1,10,750,3,257.067,76468480,1000,230,0.36426,4836773,0.8815
hcnng,1,10,750,3,257.067,76468480,1000,240,0.38189,5043302,0.8844
hcnng,1,10,750,3,257.067,76468480,1000,250,0.396257,5251287,0.89
hcnng,1,10,750,3,257.067,76468480,1000,260,0.40541,5453584,0.8945
hcnng,1,10,750,3,257.067,76468480,1000,270,0.427365,5659383,0.8986
hcnng,1,10,750,3,257.067,76468480,1000,280,0.43749,5864937,0.9012
hcnng,1,10,750,3,257.067,76468480,1000,290,0.449688,6069307,0.9059
hcnng,1,10,750,3,257.067,76468480,1000,300,0.46914,6274687,0.9093
hcnng,1,10,750,5,248.27,76122480,1000,10,0.0518658,294057,0.0748
hcnng,1,10,750,5,248.27,76122480,1000,20,0.0516622,593283,0.3401
hcnng,1,10,750,5,248.27,76122480,1000,30,0.0738111,883398,0.4942
hcnng,1,10,750,5,248.27,76122480,1000,40,0.0948124,1170491,0.5754
hcnng,1,10,750,5,248.27,76122480,1000,50,0.114529,1457764,0.6402
hcnng,1,10,750,5,248.27,76122480,1000,60,0.129468,1746179,0.6833
hcnng,1,10,750,5,248.27,76122480,1000,70,0.145184,2026425,0.7164
hcnng,1,10,750,5,248.27,76122480,1000,80,0.160562,2306901,0.7434
hcnng,1,10,750,5,248.27,76122480,1000,90,0.173303,2588753,0.7687
hcnng,1,10,750,5,248.27,76122480,1000,100,0.192692,2868940,0.7861
hcnng,1,10,750,5,248.27,76122480,1000,110,0.208448,3154473,0.8004
hcnng,1,10,750,5,248.27,76122480,1000,120,0.225086,3430482,0.8178
hcnng,1,10,750,5,248.27,76122480,1000,130,0.243777,3711704,0.8291
hcnng,1,10,750,5,248.27,76122480,1000,140,0.258034,3993850,0.8397
hcnng,1,10,750,5,248.27,76122480,1000,150,0.278435,4267627,0.852
hcnng,1,10,750,5,248.27,76122480,1000,160,0.293586,4546139,0.8589
