index_type,num_partition,max_degree,efc,build_time,index_size,num_queries,efq,query_time,comparison,recall
hnsw,1,32,64,20.2351,280376480,10000,140,0.457083,24300031,0.97619
hnsw,1,32,64,20.2351,280376480,10000,150,0.480448,25630526,0.97764
hnsw,1,32,64,20.2351,280376480,10000,160,0.506958,26951567,0.97883
hnsw,1,32,64,20.2351,280376480,10000,170,0.538421,28247162,0.97978
hnsw,1,32,64,20.2351,280376480,10000,180,0.560403,29534561,0.98082
hnsw,1,32,64,20.2351,280376480,10000,190,0.589648,30813570,0.98163
hnsw,1,32,64,20.2351,280376480,10000,200,0.61211,32076374,0.9826
hnsw,1,32,64,20.2351,280376480,10000,210,0.639573,33324992,0.9833
hnsw,1,32,64,20.2351,280376480,10000,220,0.676706,34562578,0.98397
hnsw,1,32,64,20.2351,280376480,10000,230,0.705377,35787041,0.98444
hnsw,1,32,64,20.2351,280376480,10000,240,0.739333,36997660,0.98492
hnsw,1,32,64,20.2351,280376480,10000,250,0.777081,38195996,0.98539
hnsw,1,32,64,20.2351,280376480,10000,260,0.811176,39387986,0.9857
hnsw,1,32,64,20.2351,280376480,10000,270,0.831287,40572512,0.98598
hnsw,1,32,64,20.2351,280376480,10000,280,0.858291,41747870,0.98626
hnsw,1,32,64,20.2351,280376480,10000,290,0.884236,42912328,0.98656
hnsw,1,32,64,20.2351,280376480,10000,300,0.913578,44064160,0.9868
hnsw,1,32,128,42.4717,280376616,10000,10,0.0853312,5186699,0.75782
hnsw,1,32,128,42.4717,280376616,10000,20,0.127526,7385565,0.87101
hnsw,1,32,128,42.4717,280376616,10000,30,0.168384,9466328,0.91964
hnsw,1,32,128,42.4717,280376616,10000,40,0.209074,11478554,0.94458
hnsw,1,32,128,42.4717,280376616,10000,50,0.249176,13444213,0.95924
hnsw,1,32,128,42.4717,280376616,10000,60,0.285809,15354569,0.96828
hnsw,1,32,128,42.4717,280376616,10000,70,0.320116,17230216,0.97452
hnsw,1,32,128,42.4717,280376616,10000,80,0.356434,19060523,0.97902
