index_type,num_partition,max_degree,alpha,efc,build_time,index_size,num_queries,efq,query_time,comparison,recall
vamana,1,16,1.4,128,84.6076,80000000,10000,230,0.909813,30783401,0.86174
vamana,1,16,1.4,128,84.6076,80000000,10000,240,0.996959,32054827,0.86474
vamana,1,16,1.4,128,84.6076,80000000,10000,250,1.04736,33332158,0.86672
vamana,1,16,1.4,128,84.6076,80000000,10000,260,1.15665,34605842,0.87
vamana,1,16,1.4,128,84.6076,80000000,10000,270,1.22713,35880698,0.8723
vamana,1,16,1.4,128,84.6076,80000000,10000,280,1.31361,37139569,0.87406
vamana,1,16,1.4,128,84.6076,80000000,10000,290,1.37601,38401327,0.8761
vamana,1,16,1.4,128,84.6076,80000000,10000,300,1.44854,39669607,0.87815
vamana,1,16,1.4,256,236.193,80000000,10000,10,0.0268392,1547829,0.05986
vamana,1,16,1.4,256,236.193,80000000,10000,20,0.0483157,3023182,0.36761
vamana,1,16,1.4,256,236.193,80000000,10000,30,0.0667717,4448642,0.5335
vamana,1,16,1.4,256,236.193,80000000,10000,40,0.0893312,5845394,0.62014
vamana,1,16,1.4,256,236.193,80000000,10000,50,0.10812,7220610,0.66589
vamana,1,16,1.4,256,236.193,80000000,10000,60,0.132691,8583338,0.70451
vamana,1,16,1.4,256,236.193,80000000,10000,70,0.15569,9934690,0.73236
vamana,1,16,1.4,256,236.193,80000000,10000,80,0.185145,11276042,0.75082
vamana,1,16,1.4,256,236.193,80000000,10000,90,0.214525,12612329,0.76807
vamana,1,16,1.4,256,236.193,80000000,10000,100,0.246109,13943480,0.78077
vamana,1,16,1.4,256,236.193,80000000,10000,110,0.283022,15269482,0.79159
vamana,1,16,1.4,256,236.193,80000000,10000,120,0.319463,16586954,0.79957
vamana,1,16,1.4,256,236.193,80000000,10000,130,0.361495,17896625,0.8083
vamana,1,16,1.4,256,236.193,80000000,10000,140,0.413874,19203896,0.81521
vamana,1,16,1.4,256,236.193,80000000,10000,150,0.461491,20512534,0.82175
vamana,1,16,1.4,256,236.193,80000000,10000,160,0.514431,21813647,0.82729
vamana,1,16,1.4,256,236.193,80000000,10000,170,0.558948,23110413,0.8327
vamana,1,16,1.4,256,236.193,80000000,10000,180,0.614221,24406544,0.8368
vamana,1,16,1.4,256,236.193,80000000,10000,190,0.668097,25698763,0.84284
vamana,1,16,1.4,256,236.193,80000000,10000,200,0.747891,26979918,0.84416
vamana,1,16,1.4,256,236.193,80000000,10000,210,0.803423,28268185,0.84941
vamana,1,16,1.4,256,236.193,80000000,10000,220,0.865718,29550916,0.85298
vamana,1,16,1.4,256,236.193,80000000,10000,230,0.937797,30833275,0.85565
vamana,1,16,1.4,256,236.193,80000000,10000,240,1.0282,32113650,0.85838
vamana,1,16,1.4,256,236.193,80000000,10000,250,1.1159,33389611,0.86042
vamana,1,16,1.4,256,236.193,80000000,10000,260,1.16728,34658312,0.86392
vamana,1,16,1.4,256,236.193,80000000,10000,270,1.27572,35935050,0.86693
vamana,1,16,1.4,256,236.193,80000000,10000,280,1.34373,37213703,0.8686
vamana,1,16,1.4,256,236.193,80000000,10000,290,1.45584,38476738,0.8701
vamana,1,16,1.4,256,236.193,80000000,10000,300,1.55108,39745745,0.87258
